1018
1150
1234.6
1180.1
1129.6
1382.8
1429.8
1292.1
1318
1201.2
1116.1
1125.1
1237.8
1349.4
1423.7
1410.3
1335.1
1593.2
1657.7
1481.8
1531.8
1392
1302.8
1339.1
1360.9
1447.6
1518.3
1403.3
1302.2
1596
1475.1
1530.4
1708
1538.7
1458
1627
1596.3
1687.5
1759.6
1703.5
1670.9
1980.5
2121.3
1803.4
2034.5
1831.1
1690.6
1804.5
1875.9
2017.8
1996.5
1996.4
2028.8
2730.9
2439.4
2092.7
2274.4
1928.8
1944.3
2095.6
1999.2
2122.7
2275.2
2248.5
2159
2537
2558.5
2316.9
2445.6
2201.7
2125.1
2376.9
2182.7
2317.3
2408.1
2353.2
2340.4
2770.9
2838.2
2547
2637
2403.2
2376.2
2376.7
2582
2669.2
2634.4
2651
2650
3019.2
3204.3
2806.6
2941.4
2639.6
2505
2828.9
2876.5
2793.1
2896.1
2896.4
2824.1
3292.9
3410.5
3038.6
3200.4
2971.2
2890
2955
3151.5
3337.2
3231.9
3190.8
3085.6
3550.2
3754.8
3318.6
3480
3149.4
3154.4
3319.1
3460
3483.6
3548
3487.6
3409.4
3863
4133
3746.1
3959.6
3593.6
3610.7
3896.2
3820.9
3990.6
3976
4074.3
3944.1
4363.9
4523.8
4200.1
4415.2
4203.7
4179.2
4153.2
4316.9
4611
4540.5
4504.8
4415.9
4811.7
5062.7
4526.1
4883.3
4502.3
4458.3
4733.4
4785.4
4745.8
4703.8
4847.8
4733.3
5271.4
5422.7
4869.4
5093.8
4715.4
4643.6
4401.1
728.8
1459.4
1663.8
2572.6
3059.9
3894.1
4597.6
4775.1
5013.5
4424.8
4216
3003.9
2385.8
